WORDCOUNTS,WEIGHT
the,323
of,178
and,133
in,103
olmec,74
a,62
at,43
from,42
is,38
which,36
to,36
la,36
by,35
as,32
with,31
that,26
el,26
san,25
iglesia,23
for,22
figurines,22
are,20
this,20
mexico,20
early,20
was,19
vieja,17
cmsr,17
material,17
manuela,16
were,15
terror,15
an,14
on,14
it,13
k,13
two,13
sequence,13
phase,13
radiocarbon,13
d,13
s,12
i,12
preclassic,11
american,11
or,11
no,10
has,10
civilization,9
zarco,9
been,9
university,9
these,9
ceramic,9
other,9
sites,9
venta,9
during,9
component,9
de,9
dates,9
be,9
morelos,9
figurine,8
not,8
collection,8
basin,8
presence,8
new,8
assemblage,8
bc,8
lorenzo,8
elements,8
santa,8
heartland,7
earliest,7
based,7
mesoamerican,7
present,7
theory,7
middle,7
vessels,7
central,7
excavated,7
roche,7
f,6
cruz,6
they,6
mesoamerica,6
antiquity,6
excavation,6
associated,6
most,6
more,6
tlatilco,6
charcoal,6
appearance,6
found,6
ceramics,6
art,6
years,6
period,6
pablo,6
fig,6
coast,6
gulf,6
now,5
site,5
religious,5
begins,5
first,5
regional,5
only,5
oaxtepec,5
initial,5
type,5
date,5
where,5
encountered,5
part,5
previously,5
colonial,5
several,5
those,5
than,5
seems,4
chalcatzingo,4
later,4
vertical,4
burials,4
stamps,4
edited,4
yet,4
pp,4
nacional,4
culture,4
but,4
series,4
over,4
l,4
cajetes,4
las,4
do,4
beginning,4
robert,4
maya,4
basis,4
e,4
both,4
dating,4
g,4
c,4
excavations,4
covarrubias,4
nor,4
latter,4
x,4
much,4
evidence,4
chan,4
chronological,3
interpolation,3
portion,3
instituto,3
approximate,3
york,3
ceremonial,3
science,3
tres,3
museum,3
stratigraphy,3
large,3
stratigraphical,3
paradis,3
mexican,3
old,3
arbolillo,3
cylindrical,3
emergence,3
same,3
grove,3
incised,3
squier,3
known,3
temporal,3
represent,3
natural,3
all,3
pantheon,3
had,3
containing,3
tlapacoya,3
tradition,3
dated,3
midden,3
very,3
essentially,3
v,3
cultural,3
suggests,3
upon,3
austin,3
stuiver,3
three,3
its,3
identical,3
there,3
manifestation,3
t,3
although,3
followed,3
complex,3
obtained,3
earlier,3
area,3
distinct,3
long,3
around,3
pits,3
compared,3
texas,3
characterized,3
can,3
valley,3
brown,3
defended,2
second,2
mask,2
rather,2
his,2
if,2
crucial,2
designated,2
z,2
interpretation,2
pieces,2
classic,2
resulted,2
tabasco,2
subphase,2
ignacio,2
bulletin,2
process,2
becomes,2
yale,2
sudden,2
appear,2
importance,2
rio,2
black,2
michael,2
likely,2
types,2
incipient,2
itself,2
extraneous,2
considered,2
contention,2
acceptance,2
neither,2
established,2
into,2
enigmatic,2
under,2
complete,2
conclusions,2
w,2
upper,2
must,2
age,2
juana,2
being,2
recovered,2
appears,2
strata,2
lack,2
consequence,2
trenches,2
mound,2
m,2
taken,2
military,2
dug,2
berkeley,2
stem,2
greater,2
j,2
nature,2
least,2
hollow,2
secondary,2
perceptible,2
broken,2
together,2
highland,2
predominant,2
developed,2
particularly,2
cholula,2
hundred,2
entelechy,2
inspired,2
overwhelmingly,2
vaillant,2
reflected,2
subsequent,2
zoned,2
feature,2
attained,2
possibility,2
zapotes,2
animal,2
occupation,2
heads,2
within,2
heizer,2
context,2
terms,2
core,2
motifs,2
assembled,2
dumbarton,2
u,2
identifiable,2
local,2
vol,2
flannery,2
prior,2
divided,2
work,2
who,2
solid,2
made,2
richard,2
region,2
significantly,2
through,2
establishment,2
role,2
comment,2
samples,2
elite,2
emphasize,2
issues,2
paucity,2
oaks,2
gualupita,2
our,2
bureau,2
ronald,2
ultimately,2
such,2
since,2
due,2
attributed,2
tehuacan,2
assignment,2
decorated,2
relatively,2
sense,2
minze,2
occurs,2
southern,2
their,2
price,2
like,2
field,2
caso,2
high,2
defined,2
periods,2
ayotla,2
spent,2
small,2
thousand,2
components,2
between,2
often,2
suddenly,2
characterizes,2
analysis,2
when,2
probably,2
even,2
df,2
motif,2
bocas,2
symbiotic,2
perfect,1
costa,1
barbara,1
ise,1
will,1
atlihuayan,1
consists,1
yields,1
foot,1
definitively,1
effusion,1
pilgrims,1
led,1
he,1
states,1
currently,1
mostly,1
stirling,1
lip,1
untenable,1
arrangement,1
exterior,1
child,1
hegemony,1
played,1
adjunct,1
zacatenco,1
span,1
without,1
see,1
symbolized,1
scraped,1
george,1
contingent,1
primitive,1
looters,1
stylistic,1
identified,1
economic,1
five,1
foreign,1
effected,1
main,1
highlands,1
essence,1
fusion,1
created,1
farflung,1
unwarranted,1
limited,1
support,1
progenitor,1
does,1
engendered,1
unit,1
lines,1
florescence,1
coleman,1
primarily,1
cut,1
highway,1
adscititious,1
cult,1
miguel,1
collections,1
ultimate,1
burial,1
therecomment,1
astronomical,1
colonization,1
indicates,1
them,1
proposition,1
markers,1
sponsored,1
unaccounted,1
similar,1
b,1
stripped,1
movement,1
center,1
indicate,1
derived,1
simultaneously,1
spanning,1
chalcacingo,1
changes,1
sanctuary,1
elarly,1
methods,1
offerings,1
depends,1
spectacular,1
arts,1
construction,1
disappear,1
postulate,1
stone,1
discoveries,1
gay,1
abundant,1
library,1
pivotal,1
stratified,1
tuxtla,1
cannot,1
shell,1
h,1
vestigial,1
synonomous,1
monuments,1
completely,1
favor,1
minatory,1
studies,1
association,1
thought,1
corroborated,1
preelmec,1
monumental,1
counterparts,1
purchased,1
antecedents,1
implacably,1
marks,1
accretion,1
prehistory,1
possibly,1
austria,1
us,1
undertaken,1
western,1
equated,1
veneration,1
salient,1
virtually,1
frederick,1
minor,1
history,1
cuautla,1
unlike,1
louise,1
colima,1
occurred,1
lowland,1
deposited,1
planned,1
total,1
ambitious,1
then,1
any,1
leavings,1
light,1
proposed,1
days,1
n,1
archetypal,1
conclusion,1
stylistically,1
demonstrates,1
explains,1
indian,1
