WORDCOUNTS,WEIGHT
the,139
of,93
and,62
in,42
to,38
obsidian,37
a,31
from,25
hydration,24
source,19
by,17
this,17
on,17
for,16
be,16
rate,15
was,14
maya,14
y,13
is,12
that,12
american,11
artifacts,11
peak,11
government,10
were,10
used,9
de,9
with,8
j,8
method,8
new,8
ad,8
r,8
test,8
archaeological,8
an,8
using,8
we,8
at,7
university,7
are,7
technique,7
date,7
dating,7
function,7
antiquity,7
cs,7
results,7
arizona,7
analysis,6
or,6
al,6
sources,6
et,6
diffusion,6
iron,6
pottery,6
e,5
similar,5
table,5
proposed,5
paint,5
measurements,5
organic,5
time,5
parabolic,5
paints,5
functions,5
correlation,5
archaeology,5
between,5
c,5
can,5
southwest,5
dates,5
it,4
no,4
one,4
study,4
most,4
smith,4
p,4
simple,4
within,4
report,4
institute,4
bc,4
range,4
samples,4
which,4
southwestern,4
described,4
los,4
would,4
robert,4
value,4
rates,4
negative,4
critical,3
sample,3
provide,3
squared,3
l,3
been,3
obtained,3
program,3
order,3
above,3
san,3
frank,3
edited,3
ms,3
any,3
obsidians,3
series,3
w,3
two,3
suzanne,3
long,3
all,3
cultura,3
based,3
other,3
where,3
volcanic,3
linear,3
has,3
because,3
data,3
x,3
nd,3
our,3
anasazi,3
reaction,3
have,3
chemical,3
glass,3
meighan,3
distinguished,3
friedman,3
d,3
given,3
northern,3
relative,3
breed,3
should,3
may,2
span,2
rainer,2
inorganic,2
equals,2
mesa,2
acid,2
na,2
bulletin,2
nj,2
montezuma,2
efficiency,2
as,2
micron,2
jonathon,2
measurement,2
park,2
rbka,2
us,2
into,2
emission,2
following,2
bp,2
department,2
gregorian,2
first,2
n,2
archaeologists,2
three,2
set,2
scan,2
intensities,2
findlow,2
kv,2
each,2
water,2
nature,2
s,2
plateau,2
wide,2
carmichael,2
could,2
distance,2
out,2
estudios,2
john,2
very,2
procedure,2
carnegie,2
initial,2
advances,2
forms,2
further,2
william,2
heavily,2
monograph,2
absolute,2
part,2
geochemical,2
problem,2
inscriptions,2
sites,2
felt,2
possible,2
degrees,2
greatest,2
both,2
made,2
distinguish,2
determined,2
through,2
radiation,2
measure,2
peten,2
radiocarbon,2
california,2
i,2
atley,2
observed,2
publication,2
physics,2
characterized,2
field,2
period,2
reliable,2
variance,2
black,2
francisco,2
clark,2
mineral,2
fig,2
noyes,2
research,2
determinations,2
annual,2
geological,2
working,2
application,2
pueblo,2
present,2
much,2
institution,2
taylor,2
provided,2
error,2
avoid,2
society,2
linton,2
subsequently,1
semiquantitative,1
periods,1
difficult,1
carried,1
will,1
portion,1
aiello,1
steps,1
simpler,1
therefore,1
poor,1
zero,1
approximate,1
york,1
ka,1
oriented,1
window,1
edge,1
curves,1
bureau,1
taken,1
his,1
science,1
if,1
short,1
testing,1
located,1
sylvanus,1
oxide,1
result,1
investigaciones,1
site,1
separated,1
limited,1
support,1
various,1
square,1
lines,1
classic,1
legitimate,1
determine,1
process,1
becomes,1
mean,1
etc,1
natural,1
converted,1
seen,1
considerably,1
over,1
introduction,1
substantiate,1
after,1
comments,1
they,1
sending,1
conversion,1
importance,1
certain,1
potassium,1
their,1
southern,1
direct,1
parts,1
methods,1
assigned,1
tree,1
verde,1
cases,1
feel,1
michels,1
distinguishing,1
true,1
awatovi,1
types,1
mexican,1
museum,1
peaks,1
oxides,1
determination,1
studies,1
statistic,1
pp,1
read,1
solicitation,1
applied,1
joseph,1
ring,1
berger,1
under,1
acceptance,1
nacional,1
western,1
dissertation,1
school,1
had,1
tentative,1
baseline,1
intensive,1
exponential,1
lowland,1
victoria,1
dated,1
fifteen,1
sr,1
note,1
edition,1
air,1
performed,1
lowlands,1
placed,1
fingerprinting,1
variety,1
leipzig,1
accordance,1
lithium,1
controlled,1
hydrochloric,1
calendar,1
profile,1
distilled,1
these,1
perlite,1
simply,1
yaxchilan,1
exploited,1
regional,1
only,1
chemically,1
either,1
explaining,1
harvard,1
faster,1
useful,1
physical,1
lee,1
ralph,1
alteration,1
requires,1
also,1
utah,1
peabody,1
permanent,1
comparison,1
ii,1
power,1
implications,1
acids,1
contaminants,1
detector,1
suggested,1
terization,1
might,1
rapid,1
attempt,1
pointed,1
initially,1
rb,1
sure,1
many,1
experimentation,1
greater,1
xxxvii,1
raw,1
experiments,1
herbert,1
appraisal,1
heated,1
different,1
prehistoric,1
shows,1
longer,1
occurred,1
height,1
areas,1
available,1
unknown,1
laboratory,1
histories,1
found,1
instituto,1
color,1
sd,1
wauchope,1
thank,1
differences,1
tungsten,1
pulse,1
analyses,1
iii,1
angeles,1
become,1
isolate,1
grey,1
voltage,1
surfaces,1
austin,1
memorias,1
graeme,1
near,1
generalized,1
historical,1
percentages,1
nuclear,1
isotope,1
help,1
discussed,1
utilized,1
base,1
type,1
chevelon,1
devil,1
handbook,1
solicited,1
rinsing,1
universal,1
v,1
those,1
oklahoma,1
formation,1
precipitate,1
alfonso,1
phenocrysts,1
mustang,1
accepted,1
forsyth,1
seminar,1
brigham,1
produced,1
selected,1
calendarios,1
calendrics,1
particular,1
independently,1
crystal,1
disparity,1
converting,1
procedures,1
universidad,1
yield,1
instrumental,1
interval,1
shepard,1
northeastern,1
ferrocyanide,1
scintillation,1
acknowledgments,1
stanford,1
her,1
while,1
free,1
eliminate,1
planetary,1
localities,1
serie,1
plane,1
remove,1
jack,1
proposing,1
account,1
vol,1
anna,1
matrix,1
suggests,1
empirically,1
up,1
line,1
minute,1
art,1
work,1
middle,1
establishing,1
gratitude,1
background,1
sculpture,1
varieties,1
prehispanicos,1
presented,1
painteddistinguish,1
values,1
coe,1
discrimination,1
multiple,1
mountainsitgreaves,1
optical,1
cleaning,1
content,1
copies,1
apply,1
hieroglyphs,1
variability,1
its,1
giving,1
hieroglyphic,1
elizabeth,1
inexpensive,1
empirical,1
analyzing,1
geophysics,1
traded,1
use,1
fit,1
donovan,1
obtain,1
variation,1
hudson,1
excitation,1
canyon,1
kalendariographische,1
inclusions,1
actually,1
soils,1
tatiana,1
central,1
internacional,1
engaged,1
chronologische,1
chara,1
prepared,1
throughout,1
eric,1
chosen,1
than,1
rocks,1
luanne,1
fluoride,1
shown,1
theoretical,1
explained,1
versions,1
artifact,1
trade,1
development,1
predictive,1
significance,1
fracturing,1
since,1
initiated,1
mahalanobis,1
ucla,1
count,1
chemistry,1
tables,1
t,1
unpublished,1
g,1
monografias,1
accept,1
congreso,1
republica,1
wish,1
relatively,1
moment,1
individual,1
immediately,1
derived,1
level,1
like,1
conducted,1
below,1
analyzer,1
so,1
actas,1
product,1
cautionary,1
distribution,1
high,1
mexico,1
mines,1
collected,1
effects,1
contamination,1
tafeln,1
earlier,1
excavated,1
fred,1
ward,1
provides,1
association,1
involved,1
interim,1
several,1
respective,1
characteristics,1
special,1
specific,1
west,1
few,1
problems,1
smithsonian,1
although,1
highly,1
coefficient,1
removed,1
qualities,1
k,1
often,1
presence,1
young,1
output,1
phd,1
ericson,1
compared,1
texas,1
respectively,1
third,1
rind,1
compare,1
always,1
norman,1
dark,1
generally,1
maximum,1
probably,1
blue,1
shiny,1
memoir,1
megascopically,1
bennett,1
und,1
jr,1
recent,1
notes,1
hermann,1
meeting,1
acknowledge,1
widely,1
division,1
kimberlin,1
separate,1
input,1
