WORDCOUNTS,WEIGHT
the,866
of,670
and,451
in,302
a,194
mound,166
to,135
burial,104
that,101
virginia,100
by,96
were,81
mounds,80
at,71
is,69
from,69
for,65
collective,64
as,64
rapidan,63
with,61
on,61
features,55
are,50
this,49
was,47
late,46
individuals,45
university,44
these,41
prehistoric,35
excavation,34
two,34
we,34
an,32
have,32
be,32
one,31
burials,31
ritual,29
it,28
ad,28
bones,28
feature,27
american,27
number,27
no,26
been,26
not,26
fowke,25
most,25
pp,25
or,25
gold,25
all,24
some,24
site,24
edited,24
but,24
mortuary,24
stratum,23
archaeological,23
remains,23
north,23
de,22
other,22
population,21
m,21
more,21
also,21
analysis,20
c,20
society,19
period,19
between,19
than,18
their,18
study,18
woodland,18
time,18
d,18
over,18
interior,17
cultural,17
he,17
each,17
evidence,17
they,16
may,16
his,16
during,16
excavated,16
region,16
skeletal,16
maccord,16
eastern,15
piedmont,15
en,15
department,15
bone,15
which,15
described,15
dunham,15
contained,15
jefferson,15
j,14
there,14
l,14
creek,14
dc,14
had,14
social,14
can,14
antiquity,14
e,13
minimum,13
human,13
archeological,13
its,13
new,13
accretional,13
archaeology,13
them,13
although,13
h,12
first,12
river,12
age,12
several,12
few,12
identified,12
only,12
individual,12
bulletin,12
any,12
both,12
large,11
within,11
possible,11
such,11
estimate,11
located,11
use,11
historic,11
report,11
reported,11
area,11
valley,11
ca,11
t,10
central,10
b,10
found,10
carolina,10
suggest,10
smithsonian,10
ossuary,10
larger,10
three,10
health,10
percent,10
those,10
associated,10
years,10
approximately,10
complex,9
i,9
coastal,9
w,9
location,9
richmond,9
buried,9
placed,9
has,9
people,9
monacan,9
provided,9
interpretation,9
sex,9
sequence,9
y,9
figure,9
different,9
did,9
half,9
pit,9
hantman,9
while,9
information,9
size,9
middle,9
john,9
indians,9
group,8
osteological,8
interred,8
east,8
along,8
century,8
r,8
recovered,8
surface,8
based,8
ubelaker,8
diet,8
none,8
los,8
change,8
complete,8
culture,8
death,8
many,8
quarterly,8
bureau,8
who,8
united,8
dead,8
cm,8
historical,8
early,8
final,7
studies,7
bp,7
fragmentary,7
s,7
secondary,7
el,7
intact,7
excavations,7
ossuaries,7
estimates,7
cases,7
identification,7
similar,7
lesions,7
part,7
place,7
p,7
small,7
research,7
single,7
about,7
noted,7
regional,7
strata,7
variation,7
fragments,7
made,7
ethnology,7
uncovered,7
radiocarbon,7
earlier,7
james,7
institution,7
infants,7
provide,7
dimensions,7
centuries,7
here,7
maryland,7
g,7
our,7
average,7
states,7
given,7
much,7
built,7
later,6
conducted,6
stone,6
estimated,6
nature,6
government,6
state,6
primary,6
community,6
riverbank,6
throughout,6
dates,6
rather,6
across,6
potomac,6
numbers,6
four,6
monticulos,6
because,6
sites,6
used,6
description,6
portion,6
reconstruction,6
indicates,6
under,6
light,6
indian,6
printing,6
children,6
local,6
subadults,6
thomas,6
ann,6
five,6
lines,6
bioarchaeological,6
known,6
very,6
powhatan,6
cambridge,6
trauma,6
buikstra,6
earthen,6
among,6
southeastern,6
difficult,5
does,5
common,5
rivanna,5
huron,5
into,5
occurred,5
inequality,5
total,5
nineteenth,5
practices,5
being,5
every,5
somewhat,5
context,5
woodlands,5
plain,5
america,5
submound,5
above,5
gardner,5
young,5
died,5
ridge,5
represented,5
organization,5
section,5
additional,5
beyond,5
academic,5
boyd,5
aspects,5
artifacts,5
del,5
describe,5
inferred,5
populations,5
southern,5
us,5
same,5
al,5
volume,5
lewis,5
demographic,5
areas,5
patterns,5
covered,5
monacans,5
extended,5
clear,5
mississippian,5
would,5
latter,5
contact,5
probably,5
la,5
sequences,5
table,5
extant,5
edge,5
form,5
interval,5
contain,5
pits,5
locations,5
charles,5
maximum,5
recent,5
observed,5
profiles,5
rate,4
created,4
per,4
western,4
before,4
hayes,4
lower,4
certainly,4
containing,4
height,4
available,4
great,4
date,4
recorded,4
agriculture,4
prior,4
occurring,4
resources,4
periostitis,4
holland,4
thus,4
que,4
trench,4
sample,4
floodplains,4
six,4
york,4
how,4
landscape,4
levels,4
sandy,4
support,4
determination,4
elsewhere,4
important,4
appear,4
nebraska,4
result,4
allow,4
well,4
data,4
et,4
washington,4
earth,4
least,4
settlement,4
involved,4
presence,4
villages,4
coast,4
using,4
arbor,4
notes,4
south,4
likely,4
stratigraphy,4
museum,4
skeletons,4
pattern,4
anthropologist,4
native,4
frequency,4
original,4
atlantic,4
range,4
deposits,4
including,4
end,4
provenience,4
rivers,4
significance,4
probable,4
provides,4
especially,4
often,4
periosteal,4
seen,4
collections,4
construction,4
quite,4
then,4
series,4
constructed,4
know,4
living,4
economy,4
subsoil,4
suggests,4
varied,4
thousand,4
focus,4
occur,4
mingled,3
jumbled,3
dug,3
stood,3
bushnell,3
commingled,3
meters,3
undisturbed,3
together,3
analyses,3
hundred,3
survey,3
limited,3
dating,3
sepulturas,3
vol,3
activity,3
considerably,3
interments,3
postcranial,3
review,3
since,3
terraces,3
osteoarthritis,3
relations,3
comprised,3
clay,3
compared,3
deceased,3
journal,3
apparently,3
nanjemoy,3
disarticulated,3
changes,3
females,3
possibly,3
presumably,3
n,3
articulated,3
argued,3
too,3
profile,3
problems,3
sod,3
suggested,3
history,3
charcoal,3
greater,3
pelvic,3
societies,3
out,3
density,3
though,3
appears,3
extrapolation,3
wide,3
bounded,3
floodplain,3
juveniles,3
vertebrae,3
older,3
trimble,3
ethnohistoric,3
surrounding,3
feast,3
cults,3
field,3
below,3
soil,3
annual,3
up,3
st,3
results,3
activities,3
periods,3
marked,3
units,3
absence,3
various,3
wrote,3
comparative,3
brief,3
exception,3
still,3
contributing,3
communities,3
reference,3
examined,3
continuity,3
smith,3
largest,3
insights,3
increasingly,3
stones,3
published,3
others,3
striking,3
clover,3
algonquian,3
chiefdom,3
took,3
do,3
unit,3
practice,3
teeth,3
spaced,3
another,3
analyzed,3
discussion,3
leesville,3
strongly,3
entirely,3
significant,3
cranial,3
low,3
perimeter,3
discovered,3
lakes,3
general,3
accurate,3
preservation,3
martin,3
k,3
interpretations,3
figures,3
brown,3
relationship,3
note,3
tentative,3
remaining,3
indicate,3
covering,3
charlottesville,3
caries,3
earliest,3
monument,3
following,3
changing,3
characteristics,3
discrepancy,3
temporal,3
funding,3
anthropology,3
paper,3
ancestor,3
las,3
uppermost,3
works,3
phd,3
believed,3
spatial,3
particular,3
males,3
monticulo,3
almost,3
peoples,3
level,3
became,3
gerard,3
mention,3
layers,3
difference,3
twentieth,3
parallels,3
include,3
smaller,3
point,3
era,3
deposition,3
sciences,3
should,3
showed,3
major,3
schmitt,3
calibrated,2
groups,2
separated,2
represent,2
affected,2
tuscaloosa,2
college,2
intriguing,2
reburial,2
foraging,2
adoption,2
mountains,2
village,2
center,2
identify,2
maize,2
sets,2
ways,2
postdepositional,2
conical,2
collection,2
ceremonial,2
nonburial,2
consistent,2
archaeologists,2
davis,2
originally,2
ii,2
implications,2
diego,2
disturbance,2
attempt,2
emerged,2
active,2
gary,2
moundville,2
broken,2
accompanied,2
debra,2
reasons,2
farmers,2
studied,2
complejo,2
reveal,2
mississippi,2
subsequent,2
help,2
underestimating,2
last,2
miles,2
political,2
investigations,2
bioarchaeology,2
infection,2
system,2
growing,2
case,2
occasional,2
draw,2
discuss,2
account,2
determined,2
slight,2
taking,2
combination,2
bell,2
reflecting,2
far,2
behavior,2
surplus,2
frequencies,2
iron,2
includes,2
cemeteries,2
eventual,2
dynamics,2
development,2
calculated,2
hierarchy,2
interest,2
ethnohistorical,2
mixed,2
periostial,2
issued,2
interpret,2
participating,2
relatively,2
perspective,2
amount,2
body,2
backfilled,2
served,2
choctaw,2
left,2
twice,2
determinations,2
storage,2
drawn,2
terrace,2
even,2
pueblo,2
percentage,2
adult,2
plant,2
alabama,2
permits,2
deviation,2
rountree,2
whose,2
without,2
act,2
clemson,2
postcontact,2
subsistence,2
suffer,2
opportunity,2
