WORDCOUNTS,WEIGHT
the,241
of,179
and,130
in,99
to,75
a,61
that,61
is,57
great,50
as,44
basin,43
by,37
for,35
bettinger,32
numic,32
an,32
not,29
this,29
be,26
with,23
are,23
on,23
it,22
resources,22
their,21
baumhoff,21
adaptive,19
use,17
have,17
spread,17
no,16
university,16
can,16
seed,16
linguistic,15
strategies,15
between,15
time,15
model,14
we,14
from,13
more,13
seeds,13
competition,12
utah,12
other,12
only,11
i,11
do,11
hypothesis,11
may,10
f,10
they,10
american,10
was,10
or,10
strategy,10
there,10
explanation,10
general,10
at,9
subsistence,9
one,9
some,9
data,9
which,9
archaeological,9
so,9
than,9
foraging,8
important,8
while,8
when,8
lake,8
were,8
models,8
would,8
if,7
papers,7
b,7
but,7
these,7
resource,7
anthropological,7
argue,7
used,7
prenumic,7
beaters,7
salt,7
antiquity,7
been,6
madsen,6
comments,6
costs,6
archaeologists,6
cost,6
lamb,6
attempt,6
robert,6
has,6
city,6
travel,6
diversity,6
such,6
characterized,6
allenrolfea,6
research,6
given,6
society,6
environment,5
abundance,5
pp,5
case,5
our,5
test,5
also,5
evidence,5
j,5
paper,5
prehistoric,5
diet,5
proposed,5
beginning,5
r,5
search,5
question,5
optimal,5
d,5
high,5
saa,5
should,5
edited,4
rather,4
groups,4
above,4
after,4
speakers,4
dc,4
efficiency,4
traveling,4
technology,4
prehistory,4
position,4
western,4
into,4
same,4
ethnographic,4
steven,4
two,4
l,4
all,4
many,4
archaeologically,4
appearance,4
raised,4
present,4
issue,4
eastern,4
james,4
well,4
another,4
account,4
work,4
simms,4
part,4
its,4
hypothesized,4
low,4
points,4
times,4
cases,4
settlement,4
david,4
coprolites,4
even,4
travelers,4
major,4
will,3
alone,3
seen,3
importance,3
group,3
parts,3
assuming,3
selection,3
about,3
processing,3
inherently,3
any,3
culture,3
following,3
al,3
first,3
efficient,3
twined,3
colorado,3
m,3
processor,3
greater,3
my,3
based,3
beater,3
did,3
new,3
take,3
man,3
big,3
game,3
because,3
relevant,3
population,3
ecology,3
thousands,3
prior,3
possible,3
antelope,3
discussion,3
point,3
variability,3
place,3
phenomenon,3
people,3
ethnic,3
central,3
continue,3
et,3
dependence,3
since,3
three,3
relatively,3
include,3
archaeology,3
martin,3
shift,3
archaic,3
small,3
perspective,3
several,3
supported,3
problems,3
evolutionary,3
compared,3
traveler,3
department,3
those,3
among,3
patterns,3
does,2
absence,2
without,2
reno,2
various,2
collected,2
identified,2
variable,2
effects,2
developed,2
expansion,2
support,2
return,2
order,2
determined,2
indicates,2
similar,2
certain,2
southern,2
study,2
often,2
cave,2
danger,2
analysis,2
identify,2
goss,2
supporting,2
types,2
sciences,2
reference,2
itself,2
changes,2
continuity,2
restricted,2
consider,2
hair,2
seems,2
history,2
prehistorv,2
berry,2
then,2
experiments,2
just,2
material,2
bp,2
migration,2
northeastern,2
broad,2
already,2
must,2
most,2
show,2
being,2
n,2
social,2
followed,2
temporal,2
parsimonious,2
alternative,2
address,2
view,2
over,2
ssp,2
nevada,2
lyneis,2
each,2
lieu,2
idea,2
consideration,2
seem,2
available,2
best,2
could,2
occurrence,2
found,2
thank,2
differences,2
attempting,2
out,2
deal,2
farther,2
very,2
distributions,2
help,2
utilized,2
late,2
procurement,2
took,2
treatment,2
hand,2
animal,2
situ,2
though,2
california,2
institute,2
caves,2
innovative,2
within,2
intensity,2
jennings,2
conservatism,2
heizer,2
spatial,2
them,2
whether,2
kevin,2
similarities,2
see,2
applied,2
publications,2
criticisms,2
explain,2
ignoring,2
problem,2
princeton,2
possibility,2
argues,2
examples,2
presented,2
jesse,2
desert,2
through,2
example,2
alternatives,2
procure,2
press,2
role,2
where,2
empirical,2
assumptions,2
surprise,2
year,2
assumption,2
noted,2
human,2
processes,2
knocking,2
hogup,2
relationships,2
development,2
pursue,2
against,2
reality,2
pursuit,2
approach,2
change,2
although,2
elston,2
application,2
theoretically,2
distinction,2
static,2
plants,2
earlier,2
different,2
affluent,2
especially,2
amount,2
methods,2
competitive,2
c,2
truly,2
find,2
hunters,2
valley,2
journal,2
adaptations,2
recent,2
southeastern,2
cultural,2
occur,2
dietary,2
appeal,1
natural,1
lowand,1
final,1
hindered,1
span,1
higher,1
sidney,1
accepting,1
opposed,1
inception,1
parsimoniously,1
envision,1
interesting,1
uncharacteristic,1
he,1
committed,1
currently,1
rests,1
aborigines,1
imply,1
recognized,1
excludes,1
reduced,1
implications,1
raise,1
