WORDCOUNTS,WEIGHT
the,336
of,306
and,298
in,235
a,108
to,108
new,75
is,70
plant,62
as,60
from,57
for,56
at,50
guinea,49
evidence,49
that,48
use,46
on,44
with,37
archaeological,34
archaeobotanical,32
are,32
this,30
have,28
or,25
by,25
j,24
has,24
human,23
been,23
et,22
al,22
such,21
an,21
holocene,20
near,20
be,20
bp,19
used,19
oceania,19
cal,19
which,18
northern,18
agricultural,18
it,17
agriculture,17
practices,17
systems,17
practice,17
other,16
vegetation,16
m,16
pollen,16
species,16
remains,16
c,16
were,15
possible,15
papua,15
but,15
early,15
may,14
southeast,14
also,14
many,14
not,14
s,13
r,13
data,13
regional,13
these,13
region,13
past,13
production,12
asia,12
crops,12
some,12
island,12
direct,12
university,12
archaeology,12
tropical,12
pp,12
only,12
assemblages,12
range,12
d,12
much,12
there,11
andrew,11
g,11
than,11
landscape,11
was,11
p,11
change,11
food,11
provide,11
history,10
tree,10
late,10
records,10
australian,10
local,10
national,10
prehistory,9
sites,9
work,9
approach,9
fairbairn,9
hide,9
lowland,9
more,9
perhaps,9
understanding,9
what,9
plants,9
while,9
suggests,9
recent,9
e,8
one,8
interpretative,8
lowlands,8
development,8
rather,8
though,8
domestication,8
kuk,8
well,8
intervention,8
pacific,8
areas,8
present,8
can,8
we,8
galip,8
both,8
does,7
taora,7
those,7
investigations,7
thus,7
canarium,7
site,7
without,7
coastal,7
importance,7
b,7
their,7
dated,7
charcoal,7
could,7
pleistocene,7
lapita,7
using,7
fact,7
shows,7
material,7
clear,7
especially,7
often,7
methods,7
considered,7
natural,7
domestic,7
form,7
through,7
world,7
if,6
t,6
disturbance,6
date,6
gorecki,6
growth,6
highlands,6
subsistence,6
study,6
most,6
beyond,6
based,6
kennedy,6
suggest,6
presence,6
finds,6
economic,6
fruit,6
islands,6
swamp,6
theoretical,6
similar,6
nut,6
collected,6
swadling,6
area,6
particular,6
oceanic,6
between,6
focus,6
environmental,5
they,5
being,5
recovery,5
inland,5
case,5
above,5
collection,5
distribution,5
no,5
identification,5
l,5
levels,5
environments,5
arboriculture,5
intensive,5
management,5
zone,5
lachitu,5
yen,5
record,5
rainforest,5
part,5
surrounding,5
several,5
research,5
populations,5
identified,5
betelnut,5
interpretation,5
do,5
including,5
analysis,5
over,5
cultivation,5
terrell,5
sea,5
wild,5
models,5
years,5
interaction,5
linguistic,4
nuts,4
into,4
contexts,4
lower,4
flotation,4
i,4
system,4
say,4
framework,4
throughout,4
unpublished,4
relatively,4
dates,4
journal,4
how,4
remain,4
landscapes,4
changes,4
