WORDCOUNTS,WEIGHT
the,405
of,360
and,310
in,238
a,136
new,103
to,99
zealand,89
that,81
were,78
as,51
or,49
from,49
is,43
these,41
at,38
archaeology,38
have,38
was,37
been,37
with,36
for,35
sites,34
are,34
organization,31
on,31
archaeological,30
this,29
settlement,29
polynesian,29
but,28
maori,28
j,27
southern,27
an,26
prehistoric,25
pa,25
by,25
there,23
m,23
islands,23
subsistence,22
more,22
mobility,21
university,21
it,20
g,19
r,19
social,19
has,19
cook,19
early,19
they,18
some,18
patterns,18
which,18
not,18
be,18
east,17
change,17
villages,17
society,17
pp,17
through,17
village,16
site,16
had,16
culture,16
also,16
such,15
prehistory,15
communities,15
political,15
other,14
p,14
auckland,14
their,14
community,14
all,13
walter,13
than,13
most,13
few,13
time,13
where,13
w,13
press,13
years,13
although,13
archaic,13
hunting,12
sedentary,12
island,12
structures,12
about,12
model,12
while,12
d,12
association,12
large,11
sedentism,11
et,11
al,11
only,11
period,11
northern,11
occupied,11
any,11
between,11
groups,10
i,10
within,10
richard,10
journal,10
gathering,10
k,10
sequence,10
b,10
small,10
models,10
monograph,9
might,9
s,9
l,9
transient,9
fishing,9
late,9
cultural,9
research,9
many,9
smith,9
pattern,9
range,9
would,9
we,9
polynesia,9
green,9
smaller,9
c,9
north,9
zones,9
later,8
first,8
production,8
throughout,8
chiefs,8
century,8
bay,8
high,8
changes,8
residential,8
record,8
south,8
economic,8
located,8
horticultural,8
larger,8
material,8
number,8
made,8
use,8
food,8
often,8
over,8
type,8
materials,8
include,8
evidence,8
way,7
h,7
sources,7
very,7
hierarchy,7
one,7
no,7
burials,7
could,7
well,7
part,7
presence,7
hapu,7
f,7
classic,7
forms,7
including,7
can,7
suggest,7
life,7
associated,7
complexity,7
places,7
both,7
little,7
difficult,6
complex,6
history,6
human,6
may,6
how,6
unit,6
river,6
resource,6
organisation,6
based,6
societies,6
horticulture,6
its,6
contact,6
museum,6
continuity,6
regional,6
areas,6
v,6
present,6
landscape,6
otago,6
adzes,6
goods,6
size,6
national,6
much,6
common,5
group,5
settlements,5
stone,5
least,5
marine,5
sociopolitical,5
ad,5
system,5
case,5
key,5
possible,5
move,5
review,5
his,5
basic,5
parts,5
monumental,5
labour,5
raw,5
zone,5
big,5
artefact,5
tools,5
kirch,5
used,5
concept,5
indicators,5
activities,5
power,5
grave,5
bulletin,5
birds,5
probably,5
furey,5
imply,5
construction,5
types,5
current,5
historical,5
game,5
economy,5
seals,5
despite,5
nephrite,5
major,5
does,4
mouth,4
comprised,4
essays,4
basalt,4
chief,4
practices,4
either,4
certainly,4
persistence,4
warfare,4
moas,4
relationships,4
hamlets,4
rather,4
developed,4
direct,4
special,4
rank,4
distant,4
appear,4
out,4
base,4
wide,4
data,4
brought,4
homeland,4
personal,4
around,4
several,4
always,4
world,4
sophistication,4
likely,4
identified,4
short,4
tropical,4
members,4
others,4
towards,4
residence,4
shows,4
together,4
banks,4
do,4
perhaps,4
examples,4
shag,4
full,4
clear,4
general,4
standard,4
latter,4
procurement,4
elaborate,4
who,4
wairau,4
when,4
jacomb,4
anthropology,4
particularly,4
form,4
ancestral,4
became,4
oceanic,4
given,4
if,3
imported,3
implies,3
specialist,3
into,3
archaeologists,3
long,3
concentrated,3
nature,3
sheppard,3
differences,3
those,3
primary,3
bases,3
marked,3
fur,3
shellfish,3
economies,3
ranked,3
central,3
thus,3
roger,3
relatively,3
ability,3
hooks,3
pawley,3
items,3
honour,3
jones,3
mechanism,3
main,3
levels,3
certain,3
study,3
evolution,3
consistency,3
consider,3
clearly,3
fortifications,3
argued,3
threat,3
show,3
origins,3
powerful,3
peninsula,3
exploitation,3
decades,3
necessarily,3
result,3
leach,3
found,3
midden,3
access,3
primacy,3
occupation,3
storage,3
artefacts,3
example,3
related,3
during,3
place,3
showing,3
construct,3
involved,3
wider,3
generally,3
up,3
periods,3
settlers,3
architecture,3
movement,3
mobile,3
ancient,3
moa,3
patterning,3
noted,3
oral,3
ecology,3
degree,3
local,3
region,3
significant,3
persisted,3
processes,3
individuals,3
described,3
trade,3
characterized,3
features,3
after,3
systems,3
evolutionary,3
relation,3
ornaments,3
interpretations,3
species,3
figure,3
ecological,3
palliser,3
widespread,3
seen,3
regularly,3
thinking,3
changing,3
implied,3
constructed,3
pouto,3
terrestrial,3
natural,3
colonization,3
control,3
leaders,3
argue,3
domestic,3
davidson,3
according,3
what,3
proceedings,3
spatial,3
map,3
almost,3
too,3
contain,3
neck,3
circumstances,3
introduced,3
cambridge,3
area,3
themselves,3
substantial,3
technological,3
concerned,2
corporate,2
represent,2
interrelationships,2
pendants,2
replaced,2
identify,2
authority,2
ways,2
studies,2
ian,2
test,2
predominantly,2
being,2
consistent,2
explaining,2
every,2
implications,2
worked,2
emerged,2
contingencies,2
undertake,2
display,2
rich,2
oruarangi,2
chiefdoms,2
bracken,2
normal,2
depleted,2
papers,2
clarence,2
agriculture,2
changed,2
soils,2
household,2
along,2
