WORDCOUNTS,WEIGHT
of,835
the,732
and,714
in,502
to,346
a,307
is,206
that,182
transmission,170
for,158
as,150
ct,144
information,136
cultural,116
j,114
are,103
be,102
we,99
on,95
or,93
can,85
from,82
this,81
archaeological,78
culture,76
such,64
have,63
evolutionary,62
not,58
with,58
it,57
by,56
variation,55
theory,55
r,54
evolution,53
has,52
m,52
new,52
material,52
an,52
archaeology,52
change,50
these,50
social,47
but,46
how,45
different,45
transmitted,45
et,44
al,44
time,44
about,43
which,43
processes,39
more,39
between,39
studies,38
journal,38
american,37
individuals,37
over,37
springer,37
archaeol,36
may,36
p,36
res,36
s,35
pp,35
traits,35
c,35
university,34
research,33
been,32
archaeologists,31
than,31
l,31
also,31
human,30
will,30
some,29
study,29
record,29
through,29
within,29
one,28
there,28
w,28
only,28
models,28
other,27
anthropology,27
style,27
anthropological,27
their,26
was,26
artifacts,26
mode,26
explain,25
use,25
rates,24
population,24
people,24
where,24
were,24
they,23
context,23
lipo,23
individual,23
structure,23
why,23
because,22
when,22
similar,21
complex,20
at,19
behavior,19
central,19
error,19
york,19
no,19
most,19
prehistoric,19
artifact,19
do,19
theoretical,19
while,19
variability,19
using,19
physical,19
h,18
shennan,18
means,18
greater,18
see,18
behaviors,18
empirical,18
content,18
our,18
should,18
explaining,17
learning,17
part,17
model,17
technologies,17
antiquity,17
pottery,17
much,17
g,16
certain,16
changes,16
t,16
many,16
patterns,16
space,16
if,15
group,15
eerkens,15
during,15
results,15
he,15
units,15
including,15
especially,15
k,15
although,15
effects,15
rather,14
neutral,14
copying,14
rules,14
passed,14
among,14
stylistic,13
kinds,13
long,13
those,13
framework,13
process,13
b,13
dispersion,13
result,13
out,13
being,13
less,13
number,13
ideas,13
henrich,13
acquire,13
terms,13
covariation,13
common,12
diffusion,12
lyman,12
might,12
all,12
biased,12
aspects,12
its,12
used,12
issues,12
f,12
d,12
understanding,12
assemblages,12
affects,12
biology,12
conformist,12
any,12
each,12
what,12
particular,12
suggests,12
bentley,12
focus,12
rate,11
way,11
richerson,11
single,11
affect,11
important,11
based,11
data,11
biological,11
inheritance,11
clear,11
like,11
versus,11
detail,11
simply,11
form,11
attributes,11
potential,11
early,11
sciences,11
modern,10
simple,10
ritual,10
behavioral,10
boyd,10
concept,10
related,10
populations,10
ceramic,10
others,10
another,10
characterized,10
often,10
science,10
types,10
believe,10
similarity,10
building,10
difficult,9
later,9
diversity,9
nature,9
system,9
e,9
genetic,9
application,9
even,9
experimentation,9
place,9
likely,9
direction,9
two,9
lack,9
discussed,9
forms,9
years,9
proceedings,9
questions,9
provides,9
examine,9
visual,9
analysis,9
case,9
predictions,9
replication,9
studying,9
size,9
role,9
measures,8
history,8
design,8
account,8
conceptual,8
innovation,8
performance,8
unit,8
notion,8
factors,8
societies,8
method,8
found,8
neolithic,8
well,8
future,8
transmit,8
structured,8
society,8
make,8
humans,8
under,8
same,8
explanation,8
random,8
provide,8
vertical,8
who,8
quantitative,8
interested,8
argue,8
current,8
historical,8
both,8
neiman,8
measure,8
cambridge,8
entities,7
does,7
horizontal,7
groups,7
second,7
ways,7
into,7
implications,7
great,7
mississippi,7
help,7
papers,7
anthropologists,7
measuring,7
controlled,7
review,7
explained,7
de,7
relatively,7
elements,7
oxford,7
approaches,7
n,7
field,7
suggest,7
few,7
periods,7
modes,7
selection,7
examined,7
technology,7
useful,7
bergin,7
discussion,7
language,7
spread,7
tendency,7
applications,7
independent,7
primarily,7
understand,7
must,7
set,7
historians,7
did,7
best,7
wilkinson,7
explanations,7
degree,7
gt,7
subject,7
need,7
evidence,7
point,7
vary,7
interaction,7
affected,6
first,6
winnowing,6
differences,6
able,6
take,6
i,6
bettinger,6
projectile,6
apply,6
feldman,6
includes,6
due,6
kind,6
mechanism,6
additional,6
though,6
cannot,6
produce,6
cognition,6
package,6
work,6
knowledge,6
least,6
things,6
involved,6
several,6
presence,6
world,6
scientific,6
selective,6
department,6
worldviews,6
decoration,6
range,6
values,6
significant,6
hypotheses,6
points,6
high,6
systems,6
methods,6
itself,6
then,6
series,6
complexity,6
darwinian,6
natural,6
paper,6
particularly,6
very,6
type,6
little,6
genetically,6
instead,6
include,6
cognitive,6
themselves,6
strong,6
functional,5
kroeber,5
undertaken,5
variants,5
something,5
lower,5
either,5
dunnell,5
packages,5
greatly,5
british,5
issue,5
takes,5
mithen,5
community,5
learned,5
development,5
amount,5
find,5
details,5
mechanisms,5
mexico,5
across,5
active,5
notions,5
cost,5
could,5
directly,5
tool,5
london,5
woodland,5
specifically,5
highly,5
transfer,5
gabora,5
inform,5
variety,5
various,5
limited,5
above,5
tends,5
engineering,5
phylogenetic,5
fairly,5
simulation,5
academy,5
exploring,5
mcelreath,5
formal,5
ö,5
seriation,5
previous,5
california,5
would,5
slow,5
reason,5
seen,5
strongly,5
measurements,5
know,5
attribute,5
them,5
whether,5
require,5
entity,5
illinois,5
approach,5
specific,5
schiffer,5
valley,5
technological,5
arizona,5
done,4
expect,4
instructions,4
tend,4
informative,4
bias,4
easily,4
had,4
refers,4
before,4
test,4
sources,4
hence,4
creation,4
definition,4
analyses,4
studied,4
verbal,4
link,4
closer,4
biologists,4
state,4
replicated,4
key,4
slight,4
along,4
build,4
differential,4
historically,4
accuracy,4
century,4
distinct,4
perspective,4
body,4
look,4
generation,4
van,4
higher,4
interesting,4
without,4
explicit,4
mean,4
ceramics,4
river,4
just,4
suggested,4
view,4
late,4
genes,4
tools,4
scale,4
memory,4
basis,4
line,4
neutrality,4
structures,4
mathematical,4
computer,4
caused,4
relevant,4
characteristics,4
tended,4
generally,4
posing,4
