WORDCOUNTS,WEIGHT
the,1223
of,1154
and,838
in,637
a,448
to,336
that,257
is,176
evolutionary,169
as,157
university,152
p,149
pp,146
evolution,142
for,129
cultural,128
an,114
new,112
r,108
j,94
on,92
archaeology,91
by,85
be,82
selection,78
from,77
m,75
cambridge,72
are,71
change,68
it,67
this,65
k,64
not,64
was,63
e,62
s,62
c,62
with,61
or,60
which,60
social,59
american,57
t,56
at,55
theory,55
human,54
g,51
political,50
state,48
he,47
culture,47
d,46
york,44
archaeological,44
w,43
but,43
anthropological,43
they,41
more,41
has,40
variation,40
complex,39
h,39
no,38
l,38
i,37
have,37
spencer,36
journal,36
their,36
development,34
approach,34
such,33
anthropology,33
v,32
natural,32
et,31
approaches,30
ann,29
when,29
processualists,29
than,28
prehistoric,28
society,28
these,28
valley,28
view,27
over,27
one,26
history,26
other,26
museum,26
michigan,25
b,25
also,25
systems,25
population,24
only,24
between,24
his,23
study,23
model,23
monte,23
can,23
early,23
papers,22
research,22
academic,22
cañada,22
processes,22
we,22
role,22
n,22
how,21
its,21
were,21
perspective,20
processual,20
biological,20
selectionist,20
through,20
shift,20
specific,20
authority,19
into,19
central,19
origins,19
societies,19
tehuacán,19
time,19
zapotee,19
capacity,18
hierarchy,18
process,18
arbor,18
most,18
out,18
level,18
will,18
f,18
directed,18
been,18
what,18
lomas,17
all,17
agriculture,17
oaxaca,17
organization,17
about,17
patterns,17
strategies,17
seen,17
different,17
current,17
both,17
chiefdoms,16
review,16
mechanism,16
argued,16
because,16
flannery,16
regional,16
selectionism,16
science,16
antiquity,16
darwinian,16
control,16
historical,16
among,16
some,15
operation,15
ancient,15
so,15
hierarchical,15
biology,15
undirected,15
if,14
agency,14
archaeologists,14
there,14
within,14
alban,14
prehistory,14
emergence,14
four,14
data,14
directional,14
anthropologist,14
would,14
structure,14
relative,14
variability,14
rindos,13
origin,13
factional,13
phase,13
centralized,13
concept,13
annual,13
directionality,13
formative,13
two,13
do,13
explanation,13
upon,13
use,13
any,13
complexity,13
chicago,13
nature,12
system,12
de,12
mechanisms,12
rather,12
progress,12
rise,12
toward,12
individual,12
general,12
them,12
while,12
selectionists,12
must,12
although,12
evolutionism,12
recent,12
asserted,11
dunnell,11
autonomous,11
point,11
like,11
leadership,11
consequence,11
carrying,11
late,11
traits,11
woodland,11
order,11
gould,11
comparative,11
competition,11
same,11
contemporary,11
methodological,11
often,11
analysis,11
memoirs,11
terms,11
emergent,11
mesoamerica,10
principles,10
locality,10
levels,10
changes,10
important,10
called,10
scale,10
well,10
used,10
settlement,10
method,10
may,10
selective,10
estimated,10
chiefdom,10
made,10
theoretical,10
three,10
ecology,10
internal,10
arizona,10
adaptive,10
she,10
institutions,10
each,10
plants,10
agricultural,10
illinois,10
scalar,10
village,9
marcus,9
those,9
behavior,9
framework,9
had,9
result,9
appearance,9
behavioral,9
extrapolation,9
during,9
structures,9
punctuated,9
sequence,9
perspectives,9
becomes,9
who,9
key,9
texas,9
particular,9
adaptation,9
should,9
group,8
large,8
tend,8
might,8
could,8
great,8
existence,8
vol,8
warfare,8
elements,8
fig,8
ma,8
competitive,8
mexico,8
without,8
similar,8
operate,8
italics,8
london,8
polity,8
taxonomies,8
several,8
san,8
southern,8
al,8
power,8
pattern,8
honor,8
chiefly,8
concern,8
individuals,8
random,8
institution,8
quiotepec,8
proposed,8
form,8
archaic,8
potential,8
does,7
center,7
ways,7
being,7
long,7
production,7
military,7
ritual,7
diversity,7
progressive,7
phases,7
recognized,7
essential,7
unit,7
importance,7
beyond,7
strategy,7
suggested,7
irrigation,7
sedentary,7
austin,7
mesoamerican,7
aspects,7
applied,7
part,7
whole,7
trends,7
scientific,7
make,7
ceramic,7
single,7
oxford,7
under,7
pointed,7
many,7
fundamental,7
forces,7
necessary,7
increase,7
blanton,7
department,7
sociopolitical,7
ideology,7
cuicatlán,7
then,7
past,7
according,7
information,7
maintained,7
trujano,7
need,7
interaction,7
major,7
o,6
brumfiel,6
way,6
generated,6
groups,6
second,6
fitness,6
studies,6
modern,6
paleobiology,6
advantage,6
feature,6
cloud,6
ad,6
genetic,6
differential,6
southwestern,6
dynamics,6
sanders,6
underlying,6
effective,6
critique,6
advances,6
basic,6
subsistence,6
certain,6
understand,6
vieja,6
found,6
record,6
required,6
bc,6
strict,6
mixtee,6
brought,6
people,6
stanford,6
graph,6
villages,6
results,6
developmental,6
iglesia,6
periods,6
critical,6
action,6
economic,6
expansion,6
religious,6
us,6
larger,6
man,6
external,6
where,6
see,6
recognizes,6
shifts,6
function,6
transmission,6
adaptations,6
saw,6
attention,6
species,6
life,6
types,6
civilizations,6
alternative,6
principle,6
very,6
phd,6
problem,6
emphasis,6
analogy,6
models,6
survival,6
north,6
internally,6
evidence,6
states,6
defined,6
rosenberg,6
marxist,6
johnson,6
divergent,6
much,6
redmond,6
macroevolutionary,5
stylistic,5
functional,5
foraging,5
punctuational,5
position,5
contexts,5
said,5
first,5
localities,5
rapid,5
humans,5
emerged,5
did,5
eastern,5
characterize,5
along,5
here,5
ranked,5
relatively,5
regarded,5
santa,5
response,5
requires,5
international,5
though,5
war,5
future,5
work,5
actors,5
northern,5
own,5
below,5
around,5
up,5
press,5
led,5
situation,5
acknowledged,5
inclusive,5
shanks,5
yet,5
wright,5
noted,5
comparison,5
others,5
towards,5
forms,5
took,5
increases,5
number,5
explicitly,5
local,5
perdido,5
range,5
region,5
empirical,5
expression,5
food,5
harvard,5
recognize,5
period,5
distinction,5
favored,5
become,5
pottery,5
la,5
relationship,5
force,5
sequences,5
why,5
addressed,5
aspiring,5
darwin,5
earle,5
cognitive,5
equilibrium,5
public,5
explanations,5
cause,5
middle,5
world,5
conditions,5
integration,5
debate,5
south,4
edge,4
elite,4
aztec,4
introduction,4
systemic,4
expect,4
essays,4
properties,4
lower,4
explaining,4
chaos,4
diego,4
shaped,4
simple,4
analyses,4
religion,4
real,4
