WORDCOUNTS,WEIGHT
the,249
of,170
and,148
in,120
nafha,43
at,42
a,42
i,40
from,39
rekhes,39
to,36
pastoral,30
cooking,30
is,27
that,26
archaeological,25
are,23
storage,22
early,22
pots,21
pottery,21
byzantine,20
jars,20
sites,20
this,19
nahal,18
for,17
percentages,17
nomads,17
unit,16
these,16
on,16
islamic,15
negev,14
as,14
by,14
periods,13
settlements,13
with,13
agricultural,13
israel,13
during,13
were,13
centuries,12
research,12
site,11
societies,11
pastoralists,10
avni,10
provide,9
mobile,9
ii,9
ephemeral,9
assemblage,9
assemblages,9
locus,9
rosen,9
study,8
not,8
university,8
total,8
watchtowers,8
encampments,8
two,8
found,8
farmsteads,8
ramot,8
ad,8
near,8
used,8
vessels,8
architectural,8
excavations,8
units,7
figure,7
complex,7
ware,7
age,7
bronze,7
sherds,7
located,7
mitnan,7
be,7
through,7
northern,7
anthropological,6
nof,6
based,6
ceramic,6
within,6
number,6
institute,6
press,6
har,6
oriental,6
american,6
vessel,6
between,6
evidence,6
may,5
identification,5
highlands,5
their,5
percentage,5
beersheva,5
modern,5
was,5
campsites,5
nahshoni,5
sedentary,5
saidel,5
there,5
eastern,5
functions,5
reused,5
have,5
an,5
schools,5
diagnostic,5
journal,5
south,4
f,4
no,4
absent,4
similar,4
church,4
southern,4
one,4
identify,4
miscellaneous,4
means,4
prehistory,4
organization,4
or,4
but,4
w,4
reoccupied,4
more,4
comparison,4
m,4
shows,4
oded,4
new,4
albright,4
occupation,4
fine,4
survey,4
such,4
cambridge,4
high,4
archaeology,4
area,4
remains,4
ofer,4
jerusalem,4
symbiotic,4
society,4
o,3
town,3
perspectives,3
materials,3
architecture,3
it,3
bulletin,3
who,3
earlier,3
yoram,3
they,3
b,3
benjamin,3
n,3
contexts,3
test,3
t,3
social,3
also,3
excavation,3
many,3
j,3
steven,3
different,3
has,3
other,3
location,3
plan,3
pastoralism,3
when,3
form,3
map,3
east,3
anatoly,3
because,3
palestine,3
ramat,3
comprise,3
four,3
sontag,3
x,3
its,3
data,3
demonstrates,3
people,3
frequencies,3
which,3
low,3
rehovot,3
field,3
compared,3
can,3
those,3
occupied,3
than,3
bedouin,3
mordechai,2
difficult,2
inset,2
antiquities,2
implications,2
later,2
identified,2
types,2
how,2
functional,2
ce,2
surveys,2
comments,2
animals,2
authority,2
confines,2
lids,2
fringe,2
ernest,2
anthropology,2
acquired,2
ancient,2
into,2
included,2
layout,2
small,2
presumably,2
ethnographic,2
series,2
illustrated,2
only,2
present,2
volume,2
inhabitants,2
s,2
address,2
view,2
all,2
prehistoric,2
identifying,2
exploration,2
higher,2
belong,2
occupations,2
casseroles,2
thank,2
state,2
while,2
historical,2
c,2
gideon,2
crater,2
type,2
forms,2
do,2
acquire,2
barth,2
where,2
case,2
appreciation,2
side,2
fieldwork,2
frequency,2
levant,2
method,2
ramon,2
vol,2
suggests,2
r,2
exhibit,2
closed,2
urban,2
middle,2
made,2
upon,2
chronology,2
given,2
including,2
atiqot,2
tsafrir,2
bowl,2
frerichs,2
minimum,2
emanuel,2
harvard,2
roman,2
lifestyle,2
relationships,2
my,2
holy,2
three,2
approach,2
assumes,2
khirbet,2
ustinova,2
excavated,2
relations,2
include,2
land,2
period,2
suggest,2
glass,2
adam,2
settlement,2
nomadism,2
perspective,2
observation,2
although,2
haiman,2
hebrew,2
wares,2
villages,2
single,2
reoccupation,2
maximum,2
interaction,2
magness,2
results,2
squatter,2
holum,2
casserole,2
hypothesis,2
nations,1
rarity,1
settlers,1
ridge,1
laura,1
marked,1
will,1
does,1
communities,1
led,1
he,1
currently,1
excajournal,1
layouts,1
enclosed,1
simplified,1
fredrik,1
frequent,1
examining,1
absence,1
unitt,1
way,1
arkheologiyot,1
renate,1
his,1
if,1
populations,1
principally,1
economic,1
been,1
edward,1
confederacy,1
various,1
en,1
inside,1
environmental,1
lines,1
episodes,1
brief,1
determine,1
calculation,1
northeast,1
western,1
represented,1
allen,1
above,1
introduction,1
make,1
yizhar,1
manuscript,1
indicates,1
persia,1
sponsored,1
importantfor,1
originated,1
se,1
certain,1
group,1
reflection,1
camping,1
conducted,1
ceramics,1
cyprus,1
life,1
studies,1
parker,1
positive,1
ludwig,1
stone,1
frank,1
barker,1
second,1
forts,1
handles,1
table,1
relhes,1
h,1
khamseh,1
support,1
commodities,1
katz,1
reason,1
judaean,1
drawings,1
theamerican,1
represents,1
changes,1
acquisition,1
problematic,1
eugene,1
thought,1
tribe,1
zeltser,1
cm,1
differentiate,1
isgenerally,1
peder,1
share,1
itinerant,1
clearly,1
ethnoarchaeological,1
juris,1
following,1
corralling,1
same,1
forum,1
numbers,1
considered,1
wennergren,1
po,1
result,1
conclusion,1
exemplified,1
iranian,1
mentioned,1
physically,1
upper,1
largest,1
insights,1
ethnoarchaeology,1
reports,1
rise,1
constructed,1
comparisons,1
fellow,1
committee,1
interests,1
participated,1
dominant,1
article,1
sometimes,1
important,1
kenneth,1
again,1
appear,1
central,1
l,1
towns,1
analogies,1
projects,1
greater,1
water,1
