WORDCOUNTS,WEIGHT
the,906
of,501
and,313
a,223
in,220
to,161
was,126
m,99
c,85
civic,81
residence,79
that,75
at,73
this,73
late,71
is,69
maya,67
were,66
construction,66
r,63
for,60
settlement,60
structure,60
from,58
by,57
tulix,56
mound,51
have,50
structures,49
been,48
area,48
elite,47
canal,46
preclassic,46
it,44
with,43
cerros,41
as,41
mounds,41
be,40
cit,39
these,39
note,39
on,38
an,38
occupation,38
during,38
residential,37
domestic,36
not,35
has,33
than,33
l,33
density,33
loc,33
or,33
outside,33
total,32
site,32
zone,31
survey,30
phase,30
although,30
architecture,29
classic,28
period,28
within,27
are,27
core,26
early,26
excavation,25
central,24
field,24
other,23
ceramic,23
excavated,22
more,22
new,22
inside,22
type,22
one,21
may,21
population,21
e,20
j,20
ritual,20
w,20
community,20
two,20
function,19
d,19
house,18
only,18
would,18
types,18
group,17
sq,17
no,17
their,17
systematic,17
postclassic,17
which,17
pottery,17
data,16
figure,16
but,15
time,15
pattern,15
northern,15
functional,14
center,14
all,14
university,14
its,14
number,14
through,14
they,13
most,13
greater,13
precinct,13
less,13
dispersed,13
typology,13
monumental,12
social,12
robertson,12
features,12
mexico,12
analysis,12
table,12
associated,12
adaptation,12
defined,12
later,11
groups,11
such,11
ha,11
b,11
because,11
revealed,11
main,11
v,11
given,11
sample,10
journal,10
distribution,10
location,10
found,10
appears,10
used,10
small,10
also,10
architectural,10
indicate,10
each,10
did,10
facility,10
village,9
into,9
contexts,9
raised,9
agriculture,9
design,9
some,9
household,9
along,9
even,9
p,9
initial,9
near,9
sites,9
provided,9
identified,9
exposure,9
ancient,9
areas,9
patterns,9
frequency,9
transect,9
probably,9
any,9
indeterminate,9
summit,9
spatial,9
size,9
both,9
cambridge,9
deposits,9
amant,9
major,9
o,8
if,8
archaeology,8
lowlands,8
test,8
t,8
there,8
identification,8
space,8
public,8
fill,8
water,8
present,8
general,8
exchange,8
assigned,8
constructed,8
form,8
suggests,8
middle,8
belize,8
indicated,7
trash,7
residences,7
seems,7
i,7
those,7
system,7
primary,7
possible,7
g,7
amount,7
civilization,7
york,7
developed,7
plaza,7
additional,7
had,7
ceramics,7
occ,7
nucleus,7
et,7
level,7
presence,7
texas,7
loci,7
overall,7
southern,7
mounded,7
three,7
after,7
program,7
control,7
spec,7
canalt,7
map,7
when,7
little,7
environmental,6
debris,6
per,6
large,6
ballcourt,6
suggesting,6
state,6
date,6
interior,6
substructure,6
throughout,6
development,6
de,6
surveyed,6
bight,6
reoccupation,6
rather,6
energy,6
four,6
prehistoric,6
based,6
could,6
centers,6
though,6
well,6
basis,6
related,6
research,6
absence,6
noted,6
rise,6
toward,6
ground,6
extended,6
formal,6
dating,6
clear,6
op,6
can,6
involved,6
must,6
utilized,6
