WORDCOUNTS,WEIGHT
the,161
of,132
and,115
in,66
to,65
a,58
is,54
that,52
as,38
environment,36
be,34
social,28
evans,24
or,20
by,20
it,19
environmental,19
an,18
can,17
with,16
physical,16
people,16
this,16
from,15
their,14
are,14
for,14
which,14
on,13
but,12
archaeology,11
has,11
one,10
between,10
will,9
been,9
not,9
cultural,9
have,9
would,9
at,8
he,8
his,8
more,8
i,8
theory,8
into,7
culture,7
different,7
what,7
phenomena,7
such,7
these,6
view,6
past,6
other,6
some,6
texture,6
since,6
archaeological,6
operational,6
soil,6
than,6
may,5
no,5
science,5
how,5
langenheim,5
means,5
new,5
within,5
while,5
aspects,5
world,5
being,5
determinism,5
argues,5
approach,5
need,5
potential,5
organism,5
views,5
we,5
does,4
without,4
if,4
environments,4
they,4
study,4
use,4
easily,4
incorporated,4
also,4
many,4
book,4
could,4
any,4
mason,4
primacy,4
material,4
chapter,4
both,4
even,4
its,4
used,4
human,4
animals,4
argument,4
there,4
perspective,4
through,4
croll,4
should,4
way,3
provide,3
about,3
parkin,3
was,3
same,3
most,3
first,3
only,3
over,3
humans,3
nature,3
my,3
wall,3
time,3
relation,3
john,3
see,3
plants,3
sociology,3
necessary,3
when,3
concept,3
thereby,3
point,3
terms,3
ideas,3
individuals,3
our,3
development,3
clear,3
actively,3
so,3
order,3
individual,3
refer,3
interpretations,3
d,3
journal,3
gould,3
jean,2
surroundings,2
scientific,2
meaning,2
created,2
adapt,2
primarily,2
gaining,2
make,2
importance,2
large,2
american,2
parts,2
successor,2
evolution,2
once,2
yet,2
lives,2
studies,2
interpretive,2
thought,2
affect,2
forest,2
considered,2
consider,2
equally,2
allow,2
dichotomy,2
perceived,2
ancient,2
rarely,2
then,2
before,2
sum,2
just,2
arguing,2
result,2
too,2
must,2
acknowledges,2
e,2
archaeologists,2
connecting,2
slope,2
useful,2
actually,2
creation,2
questions,2
alternative,2
belief,2
taken,2
hill,2
state,2
each,2
anthropology,2
herbert,2
definition,2
questioned,2
scholars,2
cultivation,2
bush,2
agree,2
choice,2
follows,2
studied,2
asserting,2
end,2
argue,2
doubt,2
resulting,2
pictures,2
seldom,2
type,2
those,2
investigations,2
where,2
reviews,2
context,2
viewed,2
cannot,2
particular,2
side,2
extent,2
adopts,2
firm,2
ecology,2
well,2
another,2
understanding,2
literature,2
properties,2
made,2
upon,2
naturalist,2
farming,2
brought,2
predecessor,2
part,2
example,2
knowledge,2
medium,2
focus,2
behavior,2
much,2
regarding,2
construed,2
variables,2
personal,2
question,2
facts,2
applied,2
g,2
group,2
change,2
running,2
construct,2
land,2
like,2
farm,2
field,2
shaping,2
states,2
collected,2
distinction,2
variously,2
photograph,2
defined,2
relegate,2
provides,2
distinct,2
maintaining,2
life,2
needs,2
amount,2
wider,2
become,2
themselves,2
always,2
eldredge,2
generally,2
terracing,2
results,2
using,2
versus,2
evidence,2
influence,2
applies,2
society,2
observational,1
vantage,1
exhibiting,1
difficult,1
portion,1
tenet,1
communities,1
alters,1
displacement,1
topography,1
san,1
topic,1
currently,1
relationship,1
lohn,1
imply,1
modification,1
fragmenting,1
surface,1
business,1
me,1
m,1
neanderthal,1
today,1
stated,1
raise,1
note,1
limits,1
absence,1
various,1
common,1
fertile,1
mediation,1
pushes,1
usually,1
interested,1
groups,1
himself,1
know,1
adds,1
strives,1
practical,1
h,1
broadest,1
remain,1
functional,1
claimed,1
sort,1
represent,1
support,1
landscape,1
affected,1
mutualism,1
passively,1
brief,1
ending,1
model,1
concerns,1
intriguing,1
notion,1
becomes,1
implies,1
neatly,1
implicate,1
commended,1
active,1
seen,1
adoption,1
realizes,1
strongly,1
still,1
fragmented,1
itself,1
illustrating,1
heard,1
proportion,1
overlap,1
contribution,1
whether,1
sequences,1
humanity,1
lamented,1
inadequate,1
rapidly,1
told,1
whereby,1
balanced,1
inhabited,1
decisions,1
tends,1
dialogue,1
makes,1
often,1
paleobiology,1
scales,1
analysis,1
mostly,1
purposefully,1
food,1
feel,1
textural,1
awareness,1
ma,1
ly,1
composed,1
constitutes,1
edited,1
sons,1
ways,1
types,1
fields,1
interpretation,1
strictly,1
raymond,1
theorems,1
reference,1
thomas,1
monuments,1
approaches,1
modified,1
examined,1
remains,1
paradigms,1
acknowledgement,1
romantic,1
modern,1
t,1
old,1
relativists,1
meant,1
considerations,1
technology,1
under,1
university,1
matters,1
stephen,1
us,1
dobzhansky,1
index,1
presents,1
anthropological,1
dictates,1
grains,1
organized,1
jay,1
sociological,1
variants,1
commonwealth,1
clearly,1
perspectives,1
fragility,1
growing,1
something,1
lessons,1
alexia,1
nice,1
exemplified,1
frequently,1
reviewed,1
rendered,1
materials,1
provocative,1
leads,1
existence,1
two,1
department,1
experience,1
demonstrate,1
beginnings,1
predominantly,1
increasingly,1
she,1
alternate,1
incorporates,1
rise,1
anything,1
cast,1
aside,1
follow,1
gap,1
kay,1
either,1
picture,1
satisfactory,1
considers,1
temporal,1
notions,1
failing,1
lead,1
embraced,1
inhabitants,1
preserves,1
differentiate,1
temperate,1
puts,1
statements,1
answers,1
established,1
valid,1
sections,1
set,1
ingold,1
power,1
cover,1
prompting,1
attempts,1
david,1
important,1
links,1
preference,1
darwinian,1
again,1
others,1
ian,1
death,1
italics,1
appear,1
textures,1
pedogenesis,1
uncertaintiesof,1
asserts,1
constructive,1
history,1
cultivating,1
rainfall,1
all,1
towards,1
serving,1
j,1
raw,1
seems,1
paper,1
cultures,1
closely,1
novel,1
shows,1
outside,1
possibilities,1
lack,1
diminishing,1
shaped,1
idea,1
consideration,1
opposition,1
available,1
believe,1
agenda,1
antiquitywe,1
scientists,1
did,1
incorporating,1
contextual,1
down,1
relates,1
assertion,1
together,1
conservative,1
entered,1
begun,1
erosion,1
great,1
traditionally,1
confusion,1
differences,1
timing,1
shred,1
crop,1
accumulated,1
forces,1
insightful,1
freeman,1
foundation,1
producing,1
spaced,1
out,1
environmentthey,1
proposal,1
criticisms,1
debates,1
edaphic,1
prevents,1
build,1
examining,1
minimize,1
help,1
initial,1
reinterpret,1
achieved,1
feature,1
believer,1
embrace,1
heardarchaeologists,1
external,1
passionate,1
term,1
vegetation,1
forms,1
loose,1
academic,1
readers,1
written,1
manipulating,1
greatly,1
following,1
precisely,1
do,1
mr,1
outlook,1
understood,1
according,1
surely,1
disturbance,1
return,1
manipulate,1
carefully,1
wholeheartedly,1
accepted,1
them,1
default,1
recently,1
produced,1
underscores,1
tell,1
redefining,1
supports,1
practicalities,1
tim,1
priori,1
placed,1
inseparable,1
focusing,1
maintain,1
agricultural,1
pollen,1
phyletic,1
arise,1
isbn,1
explain,1
regarded,1
distancing,1
autonomous,1
routledge,1
method,1
fundamentals,1
cognition,1
sedentism,1
bones,1
determine,1
conditioned,1
edn,1
fukui,1
agriculture,1
outlines,1
distinguishes,1
secure,1
changing,1
ecological,1
upslope,1
proposed,1
explored,1
habitat,1
operationally,1
influenced,1
keeping,1
observations,1
demonstrated,1
articulation,1
trial,1
fitting,1
aggregation,1
interface,1
determined,1
ethical,1
exploring,1
data,1
condition,1
discussion,1
middle,1
slight,1
coherent,1
establishing,1
steep,1
mutual,1
boston,1
investigated,1
explanation,1
bear,1
insights,1
contours,1
berg,1
community,1
little,1
unsupportable,1
deliberately,1
london,1
processes,1
discusses,1
training,1
british,1
peoplebut,1
julian,1
socialize,1
clearer,1
press,1
apply,1
role,1
indigenous,1
bonds,1
undoubtedly,1
enter,1
expand,1
subject,1
theodosius,1
criticized,1
disciplines,1
barrows,1
rather,1
skeptical,1
whole,1
secondarily,1
gave,1
universe,1
largely,1
place,1
needed,1
conditions,1
perception,1
constitute,1
allows,1
haynes,1
prominently,1
definitions,1
exist,1
labor,1
learned,1
hillslopes,1
coming,1
think,1
central,1
varied,1
chapters,1
come,1
were,1
examinations,1
away,1
surrounding,1
issues,1
eyebrowsit,1
employed,1
origins,1
speculation,1
relationships,1
understandings,1
internal,1
theoretical,1
models,1
survival,1
environmentalism,1
modify,1
dynamics,1
inner,1
conform,1
xv,1
significance,1
definitely,1
universally,1
own,1
meanings,1
loosely,1
structured,1
three,1
illinois,1
clearance,1
welcomed,1
branches,1
express,1
integral,1
perpendicular,1
points,1
relevance,1
admirably,1
snared,1
viewing,1
multiplicity,1
published,1
ploughing,1
offer,1
steward,1
espousing,1
multilinear,1
although,1
ensued,1
sense,1
disagree,1
highlighting,1
define,1
function,1
adherents,1
unified,1
boreholes,1
domestication,1
things,1
features,1
doing,1
exercise,1
proximity,1
wiley,1
thing,1
mediterranean,1
area,1
discourse,1
wish,1
environed,1
black,1
standard,1
shift,1
relations,1
around,1
person,1
neutral,1
katsuyoshi,1
times,1
underscore,1
termed,1
uniformly,1
guilt,1
feelings,1
highlevel,1
differently,1
body,1
components,1
evolutionary,1
methods,1
rest,1
beautifully,1
acts,1
unconvinced,1
certainly,1
editors,1
drifts,1
combination,1
wholly,1
allowing,1
assessing,1
applying,1
narrative,1
convinces,1
