WORDCOUNTS,WEIGHT
the,1258
and,1091
of,826
in,526
a,292
to,236
bc,225
indus,209
that,143
for,132
harappan,132
pp,129
or,128
at,123
m,123
have,120
is,119
from,115
were,111
on,111
as,110
new,97
are,95
i,94
g,86
been,84
j,82
by,80
with,78
bp,76
south,76
phase,74
valley,69
r,66
was,65
p,64
may,64
not,64
archaeology,59
but,55
urban,54
tradition,53
india,53
b,53
an,53
era,52
l,51
this,51
pakistan,51
sites,50
early,49
harappa,47
there,44
s,44
asian,43
major,43
some,42
such,42
university,42
these,42
more,42
trade,42
evidence,42
archaeological,40
it,39
c,39
be,39
vol,38
civilization,38
h,36
western,35
has,34
excavations,33
settlements,32
k,32
culture,32
social,32
region,31
studies,30
integration,30
society,29
f,29
southern,29
other,28
most,28
regional,28
settlement,28
many,28
d,28
regionalization,27
objects,27
ancient,27
during,26
which,26
regions,26
systems,26
recent,26
kenoyer,25
cities,25
iii,24
no,24
materials,24
would,24
into,23
production,23
asia,23
system,23
large,23
site,23
important,23
cultural,23
also,23
they,22
american,22
oxford,22
w,22
could,22
used,22
use,22
different,22
between,22
baluchistan,21
seals,21
millennium,20
networks,20
wisconsin,20
areas,20
control,20
through,20
one,19
state,19
old,19
centers,19
mesopotamia,19
all,19
specific,19
de,18
third,18
prehistoric,18
research,18
economic,18
perspectives,18
problems,18
kalibangan,18
later,17
ii,17
resources,17
development,17
than,17
painted,17
had,17
patterns,17
cambridge,17
period,17
massive,17
frontiers,17
based,16
script,16
west,16
ritual,16
late,16
n,16
technology,16
two,16
books,16
indicate,16
can,16
northern,16
delhi,16
interaction,16
general,15
subsistence,15
raw,15
found,15
well,15
local,15
probably,15
we,15
pottery,15
localization,15
while,15
groups,14
complex,14
stone,14
seal,14
dates,14
structures,14
reflect,14
only,14
water,14
possehl,14
made,14
crafts,14
exchange,14
over,14
first,13
within,13
plain,13
east,13
agriculture,13
central,13
mehrgarh,13
ware,13
items,13
shell,13
river,13
indian,13
reports,13
pattern,13
food,13
shaffer,13
copper,13
gulf,13
those,12
even,12
journal,12
phases,12
kot,12
prehistory,12
steatite,12
appear,12
greater,12
access,12
symbols,12
rehman,12
status,12
change,12
various,12
rise,12
study,12
political,12
primarily,12
plains,12
specialized,12
writing,12
although,12
chicago,12
gujarat,11
eastern,11
possibly,11
organization,11
crops,11
show,11
helmand,11
artifacts,11
several,11
using,11
ceramic,11
v,11
styles,11
historic,11
environment,11
area,11
represent,10
e,10
history,10
producing,10
platforms,10
possible,10
shared,10
along,10
piedmont,10
interim,10
their,10
irrigation,10
socioritual,10
near,10
basis,10
dheri,10
its,10
et,10
diji,10
alluvial,10
etc,10
man,10
external,10
individuals,10
craft,10
wells,10
who,10
seen,10
lothal,10
goods,10
terms,10
both,10
socioeconomic,10
second,10
mature,10
if,9
tion,9
anthropology,9
before,9
throughout,9
clay,9
basic,9
earlier,9
developments,9
oman,9
origins,9
around,9
core,9
shortugai,9
communities,9
thought,9
chronology,9
do,9
dales,9
chalcolithic,9
istituto,9
significant,9
radiocarbon,9
urbanism,9
universitario,9
punjab,9
support,9
distribution,9
city,9
world,9
differentiation,9
years,9
smaller,9
states,9
les,8
graffiti,8
sources,8
long,8
includes,8
review,8
town,8
rather,8
established,8
suggested,8
out,8
grey,8
because,8
fired,8
related,8
personal,8
t,8
annual,8
bangles,8
others,8
scholars,8
larger,8
mughal,8
after,8
interpretations,8
rojdi,8
factors,8
analysis,8
table,8
stratified,8
itself,8
associated,8
beginning,8
size,8
texts,8
traditional,8
difficult,7
environmental,7
common,7
neolithic,7
simple,7
bead,7
human,7
curzon,7
relations,7
mesopotamian,7
traditions,7
walls,7
philadelphia,7
essential,7
without,7
represented,7
similar,7
certain,7
animals,7
banawali,7
age,7
standardized,7
public,7
data,7
trading,7
highly,7
london,7
provided,7
critical,7
single,7
harappans,7
time,7
adjacent,7
vast,7
rivers,7
black,7
become,7
provide,7
usually,7
ideology,7
program,7
order,7
earliest,7
cultures,7
current,7
post,7
any,7
very,7
reflected,7
form,7
vessels,7
role,7
com,7
models,7
known,7
inscribed,7
land,7
north,7
group,6
afghanistan,6
har,6
lower,6
stoneware,6
processes,6
religion,6
segregated,6
context,6
arabian,6
fig,6
apparently,6
higher,6
highlands,6
developed,6
levels,6
monsoon,6
direct,6
changes,6
proposed,6
four,6
view,6
result,6
appears,6
work,6
revealed,6
people,6
approach,6
traders,6
working,6
stage,6
excavation,6
small,6
decline,6
am,6
architecture,6
mechanisms,6
surkotada,6
indicates,6
continuity,6
processing,6
same,6
maintained,6
longer,6
contemporary,6
model,6
where,6
necessary,6
number,6
protohistoric,6
factor,6
national,6
three,6
co,6
times,6
like,6
internal,6
figurine,6
often,6
types,6
set,6
each,6
brick,6
rural,6
animal,6
economy,6
mrg,6
level,6
kin,6
technologies,6
commodities,6
include,6
need,6
defined,6
summary,6
elites,6
does,5
o,5
fairservis,5
distributed,5
modern,5
diversity,5
diffusion,5
being,5
problem,5
baked,5
precondition,5
tra,5
marine,5
sociopolitical,5
key,5
since,5
x,5
controlled,5
centralized,5
collapse,5
jarrige,5
due,5
dis,5
alliances,5
wet,5
identification,5
how,5
appan,5
connected,5
population,5
produced,5
occupational,5
emergence,5
surface,5
further,5
ceramics,5
lai,5
survey,5
winter,5
oriental,5
presented,5
suggest,5
presence,5
climate,5
villages,5
cattle,5
preliminary,5
geographical,5
periods,5
will,5
variety,5
absence,5
faience,5
make,5
rabi,5
included,5
mound,5
subcontinent,5
towns,5
beliefs,5
figurines,5
less,5
streets,5
private,5
range,5
chronologies,5
including,5
contacts,5
elite,5
kharif,5
drains,5
so,5
administrative,5
anthropologist,5
sindh,5
lapis,5
la,5
iran,5
referred,5
sequences,5
fall,5
ing,5
mounds,5
dispersed,5
civilizations,5
incised,5
allahdino,5
setting,5
domestic,5
report,5
phd,5
maintain,5
almost,5
suggests,5
art,5
entire,5
paleorient,5
jhukar,5
stratification,5
km,5
much,5
ganga,4
sealings,4
expedition,4
needed,4
character,4
sys,4
du,4
contexts,4
nature,4
available,4
great,4
intaglio,4
balakot,4
achieved,4
last,4
alluvium,4
logical,4
functions,4
eras,4
explained,4
z,4
ha,4
houses,4
egypt,4
york,4
coastal,4
process,4
derived,4
special,4
vidale,4
feel,4
space,4
understand,4
house,4
mohenjo,4
resource,4
peninsula,4
ornament,4
nausharo,4
permanent,4
closely,4
vedic,4
plateau,4
wares,4
discrete,4
institute,4
domestication,4
estimate,4
scale,4
aspects,4
preconditions,4
beads,4
documented,4
least,4
field,4
involved,4
few,4
sculptures,4
inte,4
up,4
results,4
sea,4
likely,4
polished,4
scientific,4
populations,4
identified,4
limited,4
female,4
still,4
above,4
useful,4
lack,4
kutch,4
calib,4
